model,char,n_tokens,first_token,is_single,is_unk
Qwen2.5-3B,設,1,è¨Ń,1,0
Qwen2.5-3B,許,1,è¨±,1,0
Qwen2.5-3B,訳,2,è¨,0,0
Qwen2.5-3B,訴,1,è¨´,1,0
Qwen2.5-3B,訶,2,è¨,0,0
Qwen2.5-3B,診,1,è¨º,1,0
Qwen2.5-3B,註,1,è¨»,1,0
Qwen2.5-3B,証,2,è¨,0,0
Qwen2.5-3B,詆,2,è©,0,0
Qwen2.5-3B,詐,2,è©,0,0
Qwen2.5-3B,詔,2,è©,0,0
Qwen2.5-3B,評,1,è©ķ,1,0
Qwen2.5-3B,詛,2,è©,0,0
Qwen2.5-3B,詞,1,è©ŀ,1,0
Qwen2.5-3B,詠,2,è©,0,0
Qwen2.5-3B,詡,2,è©,0,0
Qwen2.5-3B,詢,1,è©¢,1,0
Qwen2.5-3B,詣,2,è©,0,0
Qwen2.5-3B,試,1,è©¦,1,0
Qwen2.5-3B,詩,1,è©©,1,0
Qwen2.5-3B,詫,2,è©,0,0
Qwen2.5-3B,詬,2,è©,0,0
Qwen2.5-3B,詭,2,è©,0,0
Qwen2.5-3B,詮,2,è©,0,0
Qwen2.5-3B,詰,2,è©,0,0
Qwen2.5-3B,話,1,è©±,1,0
Qwen2.5-3B,該,1,è©²,1,0
Qwen2.5-3B,詳,1,è©³,1,0
Qwen2.5-3B,詹,1,è©¹,1,0
Qwen2.5-3B,詼,2,è©,0,0
Qwen2.5-3B,誅,2,èª,0,0
Qwen2.5-3B,誇,2,èª,0,0
Qwen2.5-3B,誉,1,èªī,1,0
Qwen2.5-3B,誌,2,è,0,0
Qwen2.5-3B,認,1,èªį,1,0
Qwen2.5-3B,誓,1,èªĵ,1,0
Qwen2.5-3B,誕,1,èªķ,1,0
Qwen2.5-3B,誘,2,èª,0,0
Qwen2.5-3B,語,1,èªŀ,1,0
Qwen2.5-3B,誠,1,èªł,1,0
Qwen2.5-3B,誡,2,èª,0,0
Qwen2.5-3B,誣,2,èª,0,0
Qwen2.5-3B,誤,1,èª¤,1,0
Qwen2.5-3B,誥,2,èª,0,0
Qwen2.5-3B,誦,2,èª,0,0
Qwen2.5-3B,誨,2,èª,0,0
Qwen2.5-3B,說,1,èªª,1,0
Qwen2.5-3B,説,2,èª,0,0
Qwen2.5-3B,読,1,èªŃ,1,0
Qwen2.5-3B,誰,1,èª°,1,0
Qwen2.5-3B,課,1,èª²,1,0
Qwen2.5-3B,誹,2,èª,0,0
Qwen2.5-3B,誼,2,èª,0,0
Qwen2.5-3B,調,1,èª¿,1,0
Qwen2.5-3B,諄,2,è«,0,0
Qwen2.5-3B,談,1,è«ĩ,1,0
Qwen2.5-3B,請,1,è«ĭ,1,0
Qwen2.5-3B,諏,2,è«,0,0
Qwen2.5-3B,諒,2,è«,0,0
Qwen2.5-3B,論,1,è«ĸ,1,0
Qwen2.5-3B,諗,2,è«,0,0
Qwen2.5-3B,諜,2,è«,0,0
Qwen2.5-3B,諡,2,è«,0,0
Qwen2.5-3B,諦,2,è«,0,0
Qwen2.5-3B,諧,2,è«,0,0
Qwen2.5-3B,諫,2,è«,0,0
Qwen2.5-3B,諭,2,è«,0,0
Qwen2.5-3B,諮,1,è«®,1,0
Qwen2.5-3B,諱,2,è«,0,0
Qwen2.5-3B,諳,2,è«,0,0
Qwen2.5-3B,諷,2,è«,0,0
Qwen2.5-3B,諸,1,è«¸,1,0
Qwen2.5-3B,諺,2,è«,0,0
Qwen2.5-3B,諾,1,è«¾,1,0
Qwen2.5-3B,謀,1,è¬Ģ,1,0
Qwen2.5-3B,謁,2,è,0,0
Qwen2.5-3B,謂,1,è¬Ĥ,1,0
Qwen2.5-3B,謄,2,è¬,0,0
Qwen2.5-3B,謊,2,è¬,0,0
Qwen2.5-3B,謎,2,è¬,0,0
Qwen2.5-3B,謐,2,è¬,0,0
Qwen2.5-3B,謔,2,è¬,0,0
Qwen2.5-3B,謗,2,è¬,0,0
Qwen2.5-3B,謙,2,è¬,0,0
Qwen2.5-3B,講,1,è¬Ľ,1,0
Qwen2.5-3B,謝,1,è¬Ŀ,1,0
Qwen2.5-3B,謠,2,è¬,0,0
Qwen2.5-3B,謨,2,è¬,0,0
Qwen2.5-3B,謬,2,è¬,0,0
Qwen2.5-3B,謹,2,è¬,0,0
Qwen2.5-3B,謾,2,è¬,0,0
Qwen2.5-3B,譁,2,èŃ,0,0
Qwen2.5-3B,證,1,èŃī,1,0
Qwen2.5-3B,譎,2,èŃ,0,0
Qwen2.5-3B,譏,2,èŃ,0,0
Qwen2.5-3B,識,1,èŃĺ,1,0
Qwen2.5-3B,譙,2,èŃ,0,0
Qwen2.5-3B,譚,2,èŃ,0,0
Qwen2.5-3B,譜,2,èŃ,0,0
Qwen2.5-3B,警,1,èŃ¦,1,0
Qwen2.5-3B,譬,1,èŃ¬,1,0
Qwen2.5-3B,譯,2,èŃ,0,0
Qwen2.5-3B,議,1,èŃ°,1,0
Qwen2.5-3B,譲,2,èŃ,0,0
Qwen2.5-3B,譴,2,èŃ,0,0
Qwen2.5-3B,護,1,èŃ·,1,0
Qwen2.5-3B,譽,1,èŃ½,1,0
Qwen2.5-3B,讀,1,è®Ģ,1,0
Qwen2.5-3B,變,1,è®Ĭ,1,0
Qwen2.5-3B,讓,1,è®ĵ,1,0
Qwen2.5-3B,讚,1,è®ļ,1,0
Qwen2.5-3B,讞,2,è®,0,0
Qwen2.5-3B,计,1,è®¡,1,0
Qwen2.5-3B,订,1,è®¢,1,0
Qwen2.5-3B,认,1,è®¤,1,0
Qwen2.5-3B,讥,1,è®¥,1,0
Qwen2.5-3B,讧,1,è®§,1,0
Qwen2.5-3B,讨,1,è®¨,1,0
Qwen2.5-3B,让,1,è®©,1,0
Qwen2.5-3B,讪,1,è®ª,1,0
Qwen2.5-3B,讫,1,è®«,1,0
Qwen2.5-3B,训,1,è®Ń,1,0
Qwen2.5-3B,议,1,è®®,1,0
Qwen2.5-3B,讯,1,è®¯,1,0
Qwen2.5-3B,记,1,è®°,1,0
Qwen2.5-3B,讲,1,è®²,1,0
Qwen2.5-3B,讳,1,è®³,1,0
Qwen2.5-3B,讴,1,è®´,1,0
Qwen2.5-3B,讶,1,è®¶,1,0
Qwen2.5-3B,讷,1,è®·,1,0
Qwen2.5-3B,许,1,è®¸,1,0
Qwen2.5-3B,讹,1,è®¹,1,0
Qwen2.5-3B,论,1,è®º,1,0
Qwen2.5-3B,讼,1,è®¼,1,0
Qwen2.5-3B,讽,1,è®½,1,0
Qwen2.5-3B,设,1,è®¾,1,0
Qwen2.5-3B,访,1,è®¿,1,0
Qwen2.5-3B,诀,1,è¯Ģ,1,0
Qwen2.5-3B,证,1,è¯ģ,1,0
Qwen2.5-3B,诃,1,è¯ĥ,1,0
Qwen2.5-3B,评,1,è¯Ħ,1,0
Qwen2.5-3B,诅,1,è¯ħ,1,0
Qwen2.5-3B,识,1,è¯Ĩ,1,0
Qwen2.5-3B,诈,1,è¯Ī,1,0
Qwen2.5-3B,诉,1,è¯ī,1,0
Qwen2.5-3B,诊,1,è¯Ĭ,1,0
Qwen2.5-3B,诋,1,è¯ĭ,1,0
Qwen2.5-3B,词,1,è¯į,1,0
Qwen2.5-3B,诏,1,è¯ı,1,0
Qwen2.5-3B,译,1,è¯ĳ,1,0
Qwen2.5-3B,试,1,è¯ķ,1,0
Qwen2.5-3B,诗,1,è¯Ĺ,1,0
Qwen2.5-3B,诘,1,è¯ĺ,1,0
Qwen2.5-3B,诙,1,è¯Ļ,1,0
Qwen2.5-3B,诚,1,è¯ļ,1,0
Qwen2.5-3B,诛,1,è¯Ľ,1,0
Qwen2.5-3B,话,1,è¯Ŀ,1,0
Qwen2.5-3B,诞,1,è¯ŀ,1,0
Qwen2.5-3B,诟,1,è¯Ł,1,0
Qwen2.5-3B,诠,1,è¯ł,1,0
Qwen2.5-3B,诡,1,è¯¡,1,0
Qwen2.5-3B,询,1,è¯¢,1,0
Qwen2.5-3B,诣,1,è¯£,1,0
Qwen2.5-3B,诤,1,è¯¤,1,0
Qwen2.5-3B,该,1,è¯¥,1,0
Qwen2.5-3B,详,1,è¯¦,1,0
Qwen2.5-3B,诧,1,è¯§,1,0
Qwen2.5-3B,诩,1,è¯©,1,0
Qwen2.5-3B,诫,1,è¯«,1,0
Qwen2.5-3B,诬,1,è¯¬,1,0
Qwen2.5-3B,语,1,è¯Ń,1,0
Qwen2.5-3B,误,1,è¯¯,1,0
Qwen2.5-3B,诰,1,è¯°,1,0
Qwen2.5-3B,诱,1,è¯±,1,0
Qwen2.5-3B,诲,1,è¯²,1,0
Qwen2.5-3B,说,1,è¯´,1,0
Qwen2.5-3B,诵,1,è¯µ,1,0
Qwen2.5-3B,诶,2,è¯,0,0
Qwen2.5-3B,请,1,è¯·,1,0
Qwen2.5-3B,诸,1,è¯¸,1,0
Qwen2.5-3B,诺,1,è¯º,1,0
Qwen2.5-3B,读,1,è¯»,1,0
Qwen2.5-3B,诽,1,è¯½,1,0
Qwen2.5-3B,课,1,è¯¾,1,0
Qwen2.5-3B,诿,1,è¯¿,1,0
Qwen2.5-3B,谀,1,è°Ģ,1,0
Qwen2.5-3B,谁,1,è°ģ,1,0
Qwen2.5-3B,调,1,è°ĥ,1,0
Qwen2.5-3B,谄,1,è°Ħ,1,0
Qwen2.5-3B,谅,1,è°ħ,1,0
Qwen2.5-3B,谆,1,è°Ĩ,1,0
Qwen2.5-3B,谈,1,è°Ī,1,0
Qwen2.5-3B,谊,1,è°Ĭ,1,0
Qwen2.5-3B,谋,1,è°ĭ,1,0
Qwen2.5-3B,谌,1,è°Į,1,0
Qwen2.5-3B,谍,1,è°į,1,0
Qwen2.5-3B,谎,1,è°İ,1,0
Qwen2.5-3B,谏,1,è°ı,1,0
Qwen2.5-3B,谐,1,è°Ĳ,1,0
Qwen2.5-3B,谑,1,è°ĳ,1,0
Qwen2.5-3B,谒,1,è°Ĵ,1,0
Qwen2.5-3B,谓,1,è°ĵ,1,0
Qwen2.5-3B,谔,1,è°Ķ,1,0
Qwen2.5-3B,谕,1,è°ķ,1,0
Qwen2.5-3B,谗,1,è°Ĺ,1,0
Qwen2.5-3B,谘,2,è°,0,0
Qwen2.5-3B,谙,1,è°Ļ,1,0
Qwen2.5-3B,谚,1,è°ļ,1,0
Qwen2.5-3B,谛,1,è°Ľ,1,0
Qwen2.5-3B,谜,1,è°ľ,1,0
Qwen2.5-3B,谟,1,è°Ł,1,0
Qwen2.5-3B,谢,1,è°¢,1,0
Qwen2.5-3B,谣,1,è°£,1,0
Qwen2.5-3B,谤,1,è°¤,1,0
Qwen2.5-3B,谥,1,è°¥,1,0
Qwen2.5-3B,谦,1,è°¦,1,0
Qwen2.5-3B,谧,1,è°§,1,0
Qwen2.5-3B,谨,1,è°¨,1,0
Qwen2.5-3B,谩,1,è°©,1,0
Qwen2.5-3B,谪,1,è°ª,1,0
Qwen2.5-3B,谬,1,è°¬,1,0
Qwen2.5-3B,谭,1,è°Ń,1,0
Qwen2.5-3B,谯,1,è°¯,1,0
Qwen2.5-3B,谱,1,è°±,1,0
Qwen2.5-3B,谲,1,è°²,1,0
Qwen2.5-3B,谴,1,è°´,1,0
Qwen2.5-3B,谶,1,è°¶,1,0
Qwen2.5-3B,貝,1,è²Ŀ,1,0
Qwen2.5-3B,貞,2,è²,0,0
Qwen2.5-3B,負,1,è²ł,1,0
Qwen2.5-3B,財,1,è²¡,1,0
Qwen2.5-3B,貢,2,è²,0,0
Qwen2.5-3B,貧,1,è²§,1,0
Qwen2.5-3B,貨,1,è²¨,1,0
Qwen2.5-3B,販,2,è²,0,0
Qwen2.5-3B,貪,2,è²,0,0
Qwen2.5-3B,貫,1,è²«,1,0
Qwen2.5-3B,責,1,è²¬,1,0
Qwen2.5-3B,貯,2,è²,0,0
Qwen2.5-3B,貰,2,è²,0,0
Qwen2.5-3B,貳,2,è²,0,0
Qwen2.5-3B,貴,1,è²´,1,0
Qwen2.5-3B,貶,2,è²,0,0
Qwen2.5-3B,買,1,è²·,1,0
Qwen2.5-3B,貸,1,è²¸,1,0
Qwen2.5-3B,費,1,è²»,1,0
Qwen2.5-3B,貼,1,è²¼,1,0
Qwen2.5-3B,貽,2,è²,0,0
Qwen2.5-3B,貿,2,è²,0,0
Qwen2.5-3B,賀,2,è³,0,0
Qwen2.5-3B,賁,2,è³,0,0
Qwen2.5-3B,賂,2,è³,0,0
Qwen2.5-3B,賃,2,è³,0,0
Qwen2.5-3B,賄,2,è³,0,0
Qwen2.5-3B,資,1,è³ĩ,1,0
Qwen2.5-3B,賈,2,è³,0,0
Qwen2.5-3B,賊,2,è³,0,0
Qwen2.5-3B,賑,2,è³,0,0
Qwen2.5-3B,賓,1,è³ĵ,1,0
Qwen2.5-3B,賜,2,è³,0,0
Qwen2.5-3B,賞,1,è³ŀ,1,0
Qwen2.5-3B,賠,2,è³,0,0
Qwen2.5-3B,賡,2,è³,0,0
Qwen2.5-3B,賢,1,è³¢,1,0
Qwen2.5-3B,賣,1,è³£,1,0
Qwen2.5-3B,賤,2,è³,0,0
Qwen2.5-3B,賦,1,è³¦,1,0
Qwen2.5-3B,質,1,è³ª,1,0
Qwen2.5-3B,賬,2,è³,0,0
Qwen2.5-3B,賭,2,è³,0,0
Qwen2.5-3B,賴,1,è³´,1,0
Qwen2.5-3B,賺,1,è³º,1,0
Qwen2.5-3B,購,1,è³¼,1,0
Qwen2.5-3B,賽,1,è³½,1,0
Qwen2.5-3B,贅,2,è´,0,0
Qwen2.5-3B,贈,1,è´Ī,1,0
Qwen2.5-3B,贊,2,è´,0,0
Qwen2.5-3B,贍,2,è´,0,0
Qwen2.5-3B,贏,1,è´ı,1,0
Qwen2.5-3B,贓,2,è´,0,0
Qwen2.5-3B,贖,2,è´,0,0
Qwen2.5-3B,贛,2,è´,0,0
Qwen2.5-3B,贝,1,è´Ŀ,1,0
Qwen2.5-3B,贞,1,è´ŀ,1,0
Qwen2.5-3B,负,1,è´Ł,1,0
Qwen2.5-3B,贡,1,è´¡,1,0
Qwen2.5-3B,财,1,è´¢,1,0
Qwen2.5-3B,责,1,è´£,1,0
Qwen2.5-3B,贤,1,è´¤,1,0
Qwen2.5-3B,败,1,è´¥,1,0
Qwen2.5-3B,账,1,è´¦,1,0
Qwen2.5-3B,货,1,è´§,1,0
Qwen2.5-3B,质,1,è´¨,1,0
Qwen2.5-3B,贩,1,è´©,1,0
Qwen2.5-3B,贪,1,è´ª,1,0
Qwen2.5-3B,贫,1,è´«,1,0
Qwen2.5-3B,贬,1,è´¬,1,0
Qwen2.5-3B,购,1,è´Ń,1,0
Qwen2.5-3B,贮,1,è´®,1,0
Qwen2.5-3B,贯,1,è´¯,1,0
Qwen2.5-3B,贰,1,è´°,1,0
Qwen2.5-3B,贱,1,è´±,1,0
Qwen2.5-3B,贲,1,è´²,1,0
Qwen2.5-3B,贴,1,è´´,1,0
Qwen2.5-3B,贵,1,è´µ,1,0
Qwen2.5-3B,贷,1,è´·,1,0
Qwen2.5-3B,贸,1,è´¸,1,0
Qwen2.5-3B,费,1,è´¹,1,0
Qwen2.5-3B,贺,1,è´º,1,0
Qwen2.5-3B,贻,1,è´»,1,0
Qwen2.5-3B,贼,1,è´¼,1,0
Qwen2.5-3B,贾,1,è´¾,1,0
Qwen2.5-3B,贿,1,è´¿,1,0
Qwen2.5-3B,赁,1,èµģ,1,0
Qwen2.5-3B,赂,1,èµĤ,1,0
Qwen2.5-3B,赃,1,èµĥ,1,0
Qwen2.5-3B,资,1,èµĦ,1,0
Qwen2.5-3B,赅,1,èµħ,1,0
Qwen2.5-3B,赈,1,èµĪ,1,0
Qwen2.5-3B,赊,1,èµĬ,1,0
Qwen2.5-3B,赋,1,èµĭ,1,0
Qwen2.5-3B,赌,1,èµĮ,1,0
Qwen2.5-3B,赎,1,èµİ,1,0
Qwen2.5-3B,赏,1,èµı,1,0
Qwen2.5-3B,赐,1,èµĲ,1,0
Qwen2.5-3B,赓,1,èµĵ,1,0
Qwen2.5-3B,赔,1,èµĶ,1,0
Qwen2.5-3B,赖,1,èµĸ,1,0
Qwen2.5-3B,赘,1,èµĺ,1,0
Qwen2.5-3B,赚,1,èµļ,1,0
Qwen2.5-3B,赛,1,èµĽ,1,0
Qwen2.5-3B,赝,1,èµĿ,1,0
Qwen2.5-3B,赞,1,èµŀ,1,0
Qwen2.5-3B,赠,1,èµł,1,0
Qwen2.5-3B,赡,1,èµ¡,1,0
Qwen2.5-3B,赢,1,èµ¢,1,0
Qwen2.5-3B,赣,1,èµ£,1,0
Qwen2.5-3B,足,1,è¶³,1,0
Qwen2.5-3B,趴,1,è¶´,1,0
Qwen2.5-3B,趵,1,è¶µ,1,0
Qwen2.5-3B,趸,1,è¶¸,1,0
Qwen2.5-3B,趺,1,è¶º,1,0
Qwen2.5-3B,趾,1,è¶¾,1,0
Qwen2.5-3B,跃,1,è·ĥ,1,0
Qwen2.5-3B,跄,1,è·Ħ,1,0
Qwen2.5-3B,跆,1,è·Ĩ,1,0
Qwen2.5-3B,跋,1,è·ĭ,1,0
Qwen2.5-3B,跌,1,è·Į,1,0
Qwen2.5-3B,跎,1,è·İ,1,0
Qwen2.5-3B,跑,1,è·ĳ,1,0
Qwen2.5-3B,跖,1,è·ĸ,1,0
Qwen2.5-3B,跚,1,è·ļ,1,0
Qwen2.5-3B,跛,1,è·Ľ,1,0
Qwen2.5-3B,距,1,è·Ŀ,1,0
Qwen2.5-3B,跟,1,è·Ł,1,0
Qwen2.5-3B,跡,1,è·¡,1,0
Qwen2.5-3B,跤,1,è·¤,1,0
Qwen2.5-3B,跨,1,è·¨,1,0
Qwen2.5-3B,跩,2,è·,0,0
Qwen2.5-3B,跪,1,è·ª,1,0
Qwen2.5-3B,路,1,è·¯,1,0
Qwen2.5-3B,跳,1,è·³,1,0
Qwen2.5-3B,践,1,è·µ,1,0
Qwen2.5-3B,跷,1,è··,1,0
Qwen2.5-3B,跹,1,è·¹,1,0
Qwen2.5-3B,跺,1,è·º,1,0
Qwen2.5-3B,跻,1,è·»,1,0
Qwen2.5-3B,踉,1,è¸ī,1,0
Qwen2.5-3B,踊,1,è¸Ĭ,1,0
Qwen2.5-3B,踌,1,è¸Į,1,0
Qwen2.5-3B,踏,1,è¸ı,1,0
Qwen2.5-3B,踐,2,è¸,0,0
Qwen2.5-3B,踝,1,è¸Ŀ,1,0
Qwen2.5-3B,踞,1,è¸ŀ,1,0
Qwen2.5-3B,踟,1,è¸Ł,1,0
Qwen2.5-3B,踢,1,è¸¢,1,0
Qwen2.5-3B,踩,1,è¸©,1,0
Qwen2.5-3B,踪,1,è¸ª,1,0
Qwen2.5-3B,踮,1,è¸®,1,0
Qwen2.5-3B,踱,1,è¸±,1,0
Qwen2.5-3B,踴,2,è¸,0,0
Qwen2.5-3B,踵,1,è¸µ,1,0
Qwen2.5-3B,踹,1,è¸¹,1,0
Qwen2.5-3B,蹂,1,è¹Ĥ,1,0
Qwen2.5-3B,蹄,1,è¹Ħ,1,0
Qwen2.5-3B,蹇,1,è¹ĩ,1,0
Qwen2.5-3B,蹈,1,è¹Ī,1,0
Qwen2.5-3B,蹉,1,è¹ī,1,0
Qwen2.5-3B,蹊,1,è¹Ĭ,1,0
Qwen2.5-3B,蹋,1,è¹ĭ,1,0
Qwen2.5-3B,蹑,1,è¹ĳ,1,0
Qwen2.5-3B,蹒,1,è¹Ĵ,1,0
Qwen2.5-3B,蹙,1,è¹Ļ,1,0
Qwen2.5-3B,蹟,2,è¹,0,0
Qwen2.5-3B,蹣,2,è¹,0,0
Qwen2.5-3B,蹤,2,è¹,0,0
Qwen2.5-3B,蹦,1,è¹¦,1,0
Qwen2.5-3B,蹩,1,è¹©,1,0
Qwen2.5-3B,蹬,1,è¹¬,1,0
Qwen2.5-3B,蹭,1,è¹Ń,1,0
Qwen2.5-3B,蹲,1,è¹²,1,0
Qwen2.5-3B,蹴,1,è¹´,1,0
Qwen2.5-3B,蹶,1,è¹¶,1,0
Qwen2.5-3B,蹺,2,è¹,0,0
Qwen2.5-3B,蹼,1,è¹¼,1,0
Qwen2.5-3B,蹿,1,è¹¿,1,0
Qwen2.5-3B,躁,1,èºģ,1,0
Qwen2.5-3B,躇,1,èºĩ,1,0
Qwen2.5-3B,躉,2,èº,0,0
Qwen2.5-3B,躊,2,èº,0,0
Qwen2.5-3B,躋,2,èº,0,0
Qwen2.5-3B,躍,1,èºį,1,0
Qwen2.5-3B,躏,1,èºı,1,0
Qwen2.5-3B,躪,2,èº,0,0
Qwen2.5-3B,車,1,è»Ĭ,1,0
Qwen2.5-3B,軋,2,è»,0,0
Qwen2.5-3B,軌,2,è»,0,0
Qwen2.5-3B,軍,1,è»į,1,0
Qwen2.5-3B,軒,2,è»,0,0
Qwen2.5-3B,軟,1,è»Ł,1,0
Qwen2.5-3B,転,2,è»,0,0
Qwen2.5-3B,軸,2,è»,0,0
Qwen2.5-3B,軼,2,è»,0,0
Qwen2.5-3B,軽,2,è»,0,0
Qwen2.5-3B,軾,2,è»,0,0
Qwen2.5-3B,較,1,è¼ĥ,1,0
Qwen2.5-3B,載,1,è¼ī,1,0
Qwen2.5-3B,輒,2,è¼,0,0
Qwen2.5-3B,輓,2,è¼,0,0
Qwen2.5-3B,輔,1,è¼Ķ,1,0
Qwen2.5-3B,輕,1,è¼ķ,1,0
Qwen2.5-3B,輛,1,è¼Ľ,1,0
Qwen2.5-3B,輝,1,è¼Ŀ,1,0
Qwen2.5-3B,輟,2,è¼,0,0
Qwen2.5-3B,輩,1,è¼©,1,0
Qwen2.5-3B,輪,1,è¼ª,1,0
Qwen2.5-3B,輯,1,è¼¯,1,0
Qwen2.5-3B,輸,1,è¼¸,1,0
Qwen2.5-3B,輻,2,è¼,0,0
Qwen2.5-3B,輾,2,è¼,0,0
Qwen2.5-3B,輿,2,è¼,0,0
Qwen2.5-3B,轄,2,è½,0,0
Qwen2.5-3B,轅,2,è½,0,0
Qwen2.5-3B,轆,2,è½,0,0
Qwen2.5-3B,轉,1,è½ī,1,0
Qwen2.5-3B,轍,2,è½,0,0
Qwen2.5-3B,轎,2,è½,0,0
Qwen2.5-3B,轟,2,è½,0,0
Qwen2.5-3B,车,1,è½¦,1,0
Qwen2.5-3B,轧,1,è½§,1,0
Qwen2.5-3B,轨,1,è½¨,1,0
Qwen2.5-3B,轩,1,è½©,1,0
Qwen2.5-3B,转,1,è½¬,1,0
Qwen2.5-3B,轭,1,è½Ń,1,0
Qwen2.5-3B,轮,1,è½®,1,0
Qwen2.5-3B,软,1,è½¯,1,0
Qwen2.5-3B,轰,1,è½°,1,0
Qwen2.5-3B,轲,1,è½²,1,0
Qwen2.5-3B,轴,1,è½´,1,0
Qwen2.5-3B,轶,1,è½¶,1,0
Qwen2.5-3B,轻,1,è½»,1,0
Qwen2.5-3B,轼,1,è½¼,1,0
Qwen2.5-3B,载,1,è½½,1,0
Qwen2.5-3B,轿,1,è½¿,1,0
Qwen2.5-3B,较,1,è¾ĥ,1,0
Qwen2.5-3B,辄,1,è¾Ħ,1,0
Qwen2.5-3B,辅,1,è¾ħ,1,0
Qwen2.5-3B,辆,1,è¾Ĩ,1,0
Qwen2.5-3B,辇,1,è¾ĩ,1,0
Qwen2.5-3B,辈,1,è¾Ī,1,0
Qwen2.5-3B,辉,1,è¾ī,1,0
Qwen2.5-3B,辊,1,è¾Ĭ,1,0
Qwen2.5-3B,辍,1,è¾į,1,0
Qwen2.5-3B,辐,1,è¾Ĳ,1,0
Qwen2.5-3B,辑,1,è¾ĳ,1,0
Qwen2.5-3B,输,1,è¾ĵ,1,0
Qwen2.5-3B,辕,1,è¾ķ,1,0
Qwen2.5-3B,辖,1,è¾ĸ,1,0
Qwen2.5-3B,辗,1,è¾Ĺ,1,0
Qwen2.5-3B,辘,1,è¾ĺ,1,0
Qwen2.5-3B,辙,1,è¾Ļ,1,0
Qwen2.5-3B,巡,1,å·¡,1,0
Qwen2.5-3B,边,1,è¾¹,1,0
Qwen2.5-3B,辺,2,è¾,0,0
Qwen2.5-3B,辻,2,è¾,0,0
Qwen2.5-3B,込,1,è¾¼,1,0
Qwen2.5-3B,辽,1,è¾½,1,0
Qwen2.5-3B,达,1,è¾¾,1,0
Qwen2.5-3B,迁,1,è¿ģ,1,0
Qwen2.5-3B,迂,1,è¿Ĥ,1,0
Qwen2.5-3B,迄,1,è¿Ħ,1,0
Qwen2.5-3B,迅,1,è¿ħ,1,0
Qwen2.5-3B,过,1,è¿ĩ,1,0
Qwen2.5-3B,迈,1,è¿Ī,1,0
Qwen2.5-3B,迎,1,è¿İ,1,0
Qwen2.5-3B,运,1,è¿Ĳ,1,0
Qwen2.5-3B,近,1,è¿ĳ,1,0
Qwen2.5-3B,返,1,è¿Ķ,1,0
Qwen2.5-3B,还,1,è¿ĺ,1,0
Qwen2.5-3B,这,1,è¿Ļ,1,0
Qwen2.5-3B,进,1,è¿Ľ,1,0
Qwen2.5-3B,远,1,è¿ľ,1,0
Qwen2.5-3B,违,1,è¿Ŀ,1,0
Qwen2.5-3B,连,1,è¿ŀ,1,0
Qwen2.5-3B,迟,1,è¿Ł,1,0
Qwen2.5-3B,迢,1,è¿¢,1,0
Qwen2.5-3B,迤,1,è¿¤,1,0
Qwen2.5-3B,迥,1,è¿¥,1,0
Qwen2.5-3B,迦,1,è¿¦,1,0
Qwen2.5-3B,迩,1,è¿©,1,0
Qwen2.5-3B,迪,1,è¿ª,1,0
Qwen2.5-3B,迫,1,è¿«,1,0
Qwen2.5-3B,迭,1,è¿Ń,1,0
Qwen2.5-3B,述,1,è¿°,1,0
Qwen2.5-3B,迴,1,è¿´,1,0
Qwen2.5-3B,迷,1,è¿·,1,0
Qwen2.5-3B,迸,1,è¿¸,1,0
Qwen2.5-3B,迹,1,è¿¹,1,0
Qwen2.5-3B,迺,1,è¿º,1,0
Qwen2.5-3B,追,1,è¿½,1,0
Qwen2.5-3B,退,1,éĢĢ,1,0
Qwen2.5-3B,送,1,éĢģ,1,0
Qwen2.5-3B,适,1,éĢĤ,1,0
Qwen2.5-3B,逃,1,éĢĥ,1,0
Qwen2.5-3B,逅,1,éĢħ,1,0
Qwen2.5-3B,逆,1,éĢĨ,1,0
Qwen2.5-3B,选,1,éĢī,1,0
Qwen2.5-3B,逊,1,éĢĬ,1,0
Qwen2.5-3B,逍,1,éĢį,1,0
Qwen2.5-3B,透,1,éĢı,1,0
Qwen2.5-3B,逐,1,éĢĲ,1,0
Qwen2.5-3B,递,1,éĢĴ,1,0
Qwen2.5-3B,途,1,éĢĶ,1,0
Qwen2.5-3B,逕,2,éĢ,0,0
Qwen2.5-3B,逗,1,éĢĹ,1,0
Qwen2.5-3B,這,1,éĢĻ,1,0
Qwen2.5-3B,通,1,éĢļ,1,0
Qwen2.5-3B,逛,1,éĢĽ,1,0
Qwen2.5-3B,逝,1,éĢĿ,1,0
Qwen2.5-3B,逞,1,éĢŀ,1,0
Qwen2.5-3B,速,1,éĢŁ,1,0
Qwen2.5-3B,造,1,éĢł,1,0
Qwen2.5-3B,逢,1,éĢ¢,1,0
Qwen2.5-3B,連,1,éĢ£,1,0
Qwen2.5-3B,逮,1,éĢ®,1,0
Qwen2.5-3B,週,1,éĢ±,1,0
Qwen2.5-3B,進,1,éĢ²,1,0
Qwen2.5-3B,逵,1,éĢµ,1,0
Qwen2.5-3B,逶,1,éĢ¶,1,0
Qwen2.5-3B,逸,1,éĢ¸,1,0
Qwen2.5-3B,逻,1,éĢ»,1,0
Qwen2.5-3B,逼,1,éĢ¼,1,0
Qwen2.5-3B,逾,1,éĢ¾,1,0
Qwen2.5-3B,遁,1,éģģ,1,0
Qwen2.5-3B,遂,1,éģĤ,1,0
Qwen2.5-3B,遅,2,éģ,0,0
